blog_post_url	source	views	registration	conversion
https://bookly.com/discovery/blog/books-like-harry-potter	blog_post_url	6076.0	21.0	0.3456221198156682
https://bookly.com/discovery/blog/young-adult-books	blog_post_url	31675.0	105.0	0.3314917127071823
https://bookly.com/discovery/blog/star-wars-books	blog_post_url	7364.0	21.0	0.28517110266159695
https://blog.bookly.com/copyright-page/	blog_post_url	7406.0	21.0	0.28355387523629494
https://blog.bookly.com/character-name-generator/language/russian/	blog_post_url	7427.0	21.0	0.2827521206409048
https://blog.bookly.com/what-is-irony/	blog_post_url	20510.0	56.0	0.27303754266211605
https://bookly.com/discovery/blog/best-romance-authors	blog_post_url	8568.0	21.0	0.24509803921568626
https://bookly.com/discovery/blog/ernest-hemingway-books	blog_post_url	9513.0	21.0	0.22075055187637968
https://blog.bookly.com/character-name-generator/medieval/old-norse/	blog_post_url	26313.0	56.0	0.2128225591912743
https://blog.bookly.com/character-name-generator/mythology/greek-mythology/	blog_post_url	13524.0	21.0	0.15527950310559005
https://bookly.com/discovery/blog/best-suspense-books	blog_post_url	25319.0	21.0	0.08294166436273154
https://bookly.com/discovery/blog/best-biographies	blog_post_url	31626.0	21.0	0.06640106241699867
https://blog.bookly.com/surprises-academic-self-publishing/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/self-publishing-checklist/	blog_post_url	182.0	0.0	0.0
https://blog.bookly.com/a-century-of-fantasy/	blog_post_url	308.0	0.0	0.0
https://blog.bookly.com/live/reaching-out-to-reviewers/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/picture-books-brooke-vitale/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/live/personalizing-your-query-letters/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/self-published-novel-into-brick-and-mortar-store/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/story-structure//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/swearing-book-title/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/self-publishing-tips-adam-croft/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/mistakes-in-writing-mystery/	blog_post_url	161.0	0.0	0.0
https://blog.bookly.com/live/create-regular-writing-habit/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/show-dont-tell-write-from-a-character-viewpoint/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/kobo-publishing-webinar/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/simple-marketing-strategies-first-time-authors/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/six-common-writing-mistakes/	blog_post_url	322.0	0.0	0.0
https://blog.bookly.com/live/how-to-avoid-the-mushy-middle-in-any-novel/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/small-press/	blog_post_url	413.0	0.0	0.0
https://blog.bookly.com/book-title-generator//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/standard-book-sizes//	blog_post_url	252.0	0.0	0.0
https://blog.bookly.com/sensitivity-readers//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/family-recipes/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/startups-in-publishing-ipr-license/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/get-amazing-endorsements-book/	blog_post_url	378.0	0.0	0.0
https://blog.bookly.com/live/first-line-frenzy/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/sensitivity-readers/	blog_post_url	2037.0	0.0	0.0
https://blog.bookly.com/live/live-copy-edit-1/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/live/how-to-write-multiple-povs-the-game-of-thrones-way/	blog_post_url	378.0	0.0	0.0
https://blog.bookly.com/startups-in-publishing-libiro-indie-only-ebookstore/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/amazon-author-central/	blog_post_url	273.0	0.0	0.0
https://blog.bookly.com/romance-novel-subgenres/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/refining-voice/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/plot-generator/sci-fi/	blog_post_url	2233.0	0.0	0.0
https://blog.bookly.com/print-on-demand-books//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/metaphor-examples//	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/print-and-distribute-your-book-with-blurb-and-bookly/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/poetry-submissions//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/poetry-submissions/	blog_post_url	329.0	0.0	0.0
https://blog.bookly.com/michael-doane-self-publishing-budget/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/podcast/season-one/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/about-the-author-examples//	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/monotask-your-writing/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/agent-assisted-publishing-interviewing-robert-caskie-from-ipso-books/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/plot-point//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/book-title-generator/romance//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/narrative-arc//	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/plot-generator/mystery/	blog_post_url	2506.0	0.0	0.0
https://blog.bookly.com/proofreading-marks/	blog_post_url	1295.0	0.0	0.0
https://blog.bookly.com/narrator-viewpoint-writing-craft-kristen-stieffel/	blog_post_url	308.0	0.0	0.0
https://blog.bookly.com/non-fiction-authors-indexes/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/perfect-submission-tips-from-a-publisher/	blog_post_url	525.0	0.0	0.0
https://blog.bookly.com/perfect-book-cover-interview-designer-nuno-moreira/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/non-fiction-query-letter/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/passive-voice-active/	blog_post_url	616.0	0.0	0.0
https://blog.bookly.com/parts-of-a-book//	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/partnering-with-a-book-marketer/	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/book-translator/	blog_post_url	196.0	0.0	0.0
https://blog.bookly.com/outline-a-memoir//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/bookbaby//	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/other-words-for-said//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/nonfiction-editor/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/print-on-demand-versus-offset/	blog_post_url	343.0	0.0	0.0
https://blog.bookly.com/protagonist-and-antagonist//	blog_post_url	161.0	0.0	0.0
https://blog.bookly.com/live/revising-a-novel-and-have-fun/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/understanding-development-fiction-editing-with-aja-pollock//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/self-publish-literary-fiction/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/live/rewriting-book-description-bryan-cohen/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/book-title-generator/fantasy//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/scams-and-publishing-companies-to-avoid//	blog_post_url	252.0	0.0	0.0
https://blog.bookly.com/live/secrets-self-publishing-success-alessandra-torre/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/live/structure-novel-caroline-leavitt/	blog_post_url	273.0	0.0	0.0
https://blog.bookly.com/romance-subgenres//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/successful-price-promotions-chloe-kizer/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/live/suspense-pitfalls/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/live/traits-of-successful-ya-novels/	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/live/typography-cover-design-masterclass/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/live/understanding-development-fiction-editing-with-aja-pollock/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/romance-book-template/	blog_post_url	217.0	0.0	0.0
https://blog.bookly.com/live/writing-non-fiction/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/booktube-channels//	blog_post_url	182.0	0.0	0.0
https://blog.bookly.com/make-a-book//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/rethink-your-memoir-rebecca-heyman/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/booktube-channels/page/2/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/make-your-own-cookbook//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/repetition-examples//	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/repetition-examples/	blog_post_url	3227.0	0.0	0.0
https://blog.bookly.com/making-my-book-available-in-print/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/reading-comic-books-improved-writing/	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/amazon-publishing/	blog_post_url	560.0	0.0	0.0
https://blog.bookly.com/reaching-bestsellers-list-with-first-book-indie-author/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/purple-prose//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/amazon-book-deal/	blog_post_url	343.0	0.0	0.0
https://blog.bookly.com/punctuating-dialogue//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/teen-author-success-story-anna-caltabiano-interview/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/book-review-blogs/page/15/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/the-art-of-publicity-for-the-self-publishing-author/	blog_post_url	21.0	0.0	0.0
https://bookly.com/discovery/blog/best-nonfiction-books	blog_post_url	56.0	0.0	0.0
https://bookly.com/discovery/blog/best-fantasy-books	blog_post_url	3626.0	0.0	0.0
https://bookly.com/discovery/blog/best-fantasy-series	blog_post_url	11116.0	0.0	0.0
https://bookly.com/discovery/blog/best-game-of-thrones-quotes	blog_post_url	1225.0	0.0	0.0
https://bookly.com/discovery/blog/best-graphic-novels	blog_post_url	5201.0	0.0	0.0
https://bookly.com/discovery/blog/best-horror-books	blog_post_url	3283.0	0.0	0.0
https://bookly.com/discovery/blog/best-lovecraft-books	blog_post_url	4676.0	0.0	0.0
https://bookly.com/discovery/blog/best-mystery-books	blog_post_url	4291.0	0.0	0.0
https://bookly.com/discovery/blog/best-poetry-books	blog_post_url	231.0	0.0	0.0
https://bookly.com/discovery/blog/best-dr-seuss-books	blog_post_url	1085.0	0.0	0.0
https://bookly.com/discovery/blog/best-post-apocalyptic-books	blog_post_url	5894.0	0.0	0.0
https://bookly.com/discovery/blog/best-sci-fi-audiobooks	blog_post_url	2758.0	0.0	0.0
https://bookly.com/discovery/blog/best-sci-fi-books	blog_post_url	5754.0	0.0	0.0
https://bookly.com/discovery/blog/best-self-help-books	blog_post_url	56.0	0.0	0.0
https://bookly.com/discovery/blog/best-stephen-king-books	blog_post_url	3213.0	0.0	0.0
https://bookly.com/discovery/blog/best-true-crime-books	blog_post_url	105.0	0.0	0.0
https://bookly.com/discovery/blog/best-vampire-books	blog_post_url	5306.0	0.0	0.0
https://bookly.com/discovery/blog/best-fantasy-audiobooks	blog_post_url	1281.0	0.0	0.0
https://bookly.com/discovery/blog/best-childrens-books	blog_post_url	1267.0	0.0	0.0
https://blog.bookly.com/writing-scholarships/	blog_post_url	777.0	0.0	0.0
https://blog.bookly.com/writing-young-adult//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-scholarships/page/2/	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/writing-scholarships/page/6/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-strategies/	blog_post_url	112.0	0.0	0.0
https://blog.bookly.com/book-design-in-self-publishing-the-perfect-capital/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-tips//	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/writing-tools//	blog_post_url	147.0	0.0	0.0
https://blog.bookly.com/writing-trilogy/	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/written-word-media-ad-platform-for-authors/	blog_post_url	56.0	0.0	0.0
https://bookly.com/discovery/blog/best-books-on-roman-history	blog_post_url	3934.0	0.0	0.0
https://blog.bookly.com/ya-vs-mg-fiction/	blog_post_url	210.0	0.0	0.0
https://bookly.com/discovery/blog/a-day-in-the-life-of-a-book-reviewer	blog_post_url	21.0	0.0	0.0
https://bookly.com/discovery/blog/best-adventure-books	blog_post_url	7000.0	0.0	0.0
https://bookly.com/discovery/blog/best-agatha-christie-books	blog_post_url	3052.0	0.0	0.0
https://bookly.com/discovery/blog/best-audiobooks-road-trips	blog_post_url	3647.0	0.0	0.0
https://bookly.com/discovery/blog/best-books-2019	blog_post_url	56.0	0.0	0.0
https://bookly.com/discovery/blog/best-books-of-all-time	blog_post_url	56.0	0.0	0.0
https://bookly.com/discovery/blog/best-young-adult-romance-books	blog_post_url	6405.0	0.0	0.0
https://bookly.com/discovery/blog/book-review-sites	blog_post_url	21.0	0.0	0.0
https://bookly.com/discovery/blog/books-like-game-of-thrones	blog_post_url	4228.0	0.0	0.0
https://bookly.com/discovery/blog/sea-monsters	blog_post_url	560.0	0.0	0.0
https://blog.bookly.com/book-cover-dimensions//	blog_post_url	21.0	0.0	0.0
https://bookly.com/discovery/blog/launching-your-book-on-bookly-discovery	blog_post_url	35.0	0.0	0.0
https://bookly.com/discovery/blog/magical-realism	blog_post_url	2107.0	0.0	0.0
https://bookly.com/discovery/blog/mythical-creatures	blog_post_url	17780.0	0.0	0.0
https://bookly.com/discovery/blog/netgalley-for-reviewers	blog_post_url	378.0	0.0	0.0
https://bookly.com/discovery/blog/paranormal-romance-books	blog_post_url	3066.0	0.0	0.0
https://bookly.com/discovery/blog/psychological-thrillers	blog_post_url	2023.0	0.0	0.0
https://bookly.com/discovery/blog/southern-gothic	blog_post_url	1463.0	0.0	0.0
https://bookly.com/discovery/blog/books-like-outlander	blog_post_url	3465.0	0.0	0.0
https://bookly.com/discovery/blog/steampunk-books	blog_post_url	455.0	0.0	0.0
https://bookly.com/discovery/blog/stephen-king-short-stories	blog_post_url	1498.0	0.0	0.0
https://bookly.com/discovery/blog/stranger-things-book-list	blog_post_url	1715.0	0.0	0.0
https://bookly.com/discovery/blog/the-best-horror-novels-of-2018	blog_post_url	35.0	0.0	0.0
https://bookly.com/discovery/blog/the-witcher-books	blog_post_url	308.0	0.0	0.0
https://bookly.com/discovery/blog/urban-fantasy-books	blog_post_url	3269.0	0.0	0.0
https://bookly.com/discovery/blog/world-war-ii-books-by-female-authors	blog_post_url	147.0	0.0	0.0
https://bookly.com/discovery/blog/how-to-write-a-book-review	blog_post_url	1806.0	0.0	0.0
https://bookly.com/discovery/blog/how-to-become-a-book-reviewer	blog_post_url	1407.0	0.0	0.0
https://bookly.com/discovery/blog/haruki-murakami-books	blog_post_url	3969.0	0.0	0.0
https://bookly.com/discovery/blog/harry-potter-books-in-order	blog_post_url	6461.0	0.0	0.0
https://bookly.com/discovery/blog/christmas-stories	blog_post_url	42.0	0.0	0.0
https://bookly.com/discovery/blog/contemporary-women-writers	blog_post_url	147.0	0.0	0.0
https://bookly.com/discovery/blog/cosmic-horror	blog_post_url	1386.0	0.0	0.0
https://bookly.com/discovery/blog/cozy-mysteries	blog_post_url	1624.0	0.0	0.0
https://bookly.com/discovery/blog/dragon-books	blog_post_url	2037.0	0.0	0.0
https://bookly.com/discovery/blog/dystopian-novels	blog_post_url	1498.0	0.0	0.0
https://bookly.com/discovery/blog/emily-dickinson-poems	blog_post_url	4347.0	0.0	0.0
https://bookly.com/discovery/blog/fantasy-books-for-kids	blog_post_url	3374.0	0.0	0.0
https://bookly.com/discovery/blog/fantasy-subgenres	blog_post_url	539.0	0.0	0.0
https://bookly.com/discovery/blog/free-books-online	blog_post_url	364.0	0.0	0.0
https://bookly.com/discovery/blog/free-kindle-books	blog_post_url	210.0	0.0	0.0
https://bookly.com/discovery/blog/get-paid-to-read	blog_post_url	11116.0	0.0	0.0
https://bookly.com/discovery/blog/gifts-for-book-lovers	blog_post_url	651.0	0.0	0.0
https://bookly.com/discovery/blog/grimdark-books	blog_post_url	1211.0	0.0	0.0
https://bookly.com/discovery/blog/grimdark-books/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-scholarships//	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/writing-podcasts/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/the-lean-publisher/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/what-is-plot//	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/what-is-an-epigraph//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/what-is-an-epilogue/	blog_post_url	1638.0	0.0	0.0
https://blog.bookly.com/what-is-an-epilogue//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/live/choosing-perfect-comp-titles/	blog_post_url	525.0	0.0	0.0
https://blog.bookly.com/what-is-flash-fiction//	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/book-review-blogs/page/10/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/what-is-irony//	blog_post_url	371.0	0.0	0.0
https://blog.bookly.com/what-is-proofreading//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/what-is-a-prologue//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/what-is-suspense/	blog_post_url	1785.0	0.0	0.0
https://blog.bookly.com/what-is-suspense//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/what-is-the-theme-of-a-book//	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/what-is-typesetting//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/what-to-expect-from-your-book-cover-designer/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/whats-wrong-with-nanowrimo/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/book-publicity-plan/	blog_post_url	525.0	0.0	0.0
https://blog.bookly.com/what-is-an-epigraph/	blog_post_url	637.0	0.0	0.0
https://blog.bookly.com/what-is-a-motif//	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/12-common-character-archetypes-every-writer-should-already-know//	blog_post_url	77.0	0.0	0.0
https://blog.bookly.com/types-of-editing//	blog_post_url	112.0	0.0	0.0
https://blog.bookly.com/book-review-blogs/page/3//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/three-act-structure//	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/translating-books/	blog_post_url	1596.0	0.0	0.0
https://blog.bookly.com/tucker-max-publishing-interview/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/twitter-pitch-party/	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/types-of-characters//	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/types-of-conflict-in-fiction//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/types-of-travel-writing/	blog_post_url	2058.0	0.0	0.0
https://blog.bookly.com/what-is-a-denouement/	blog_post_url	378.0	0.0	0.0
https://blog.bookly.com/types-of-travel-writing//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/upmarket-fiction/	blog_post_url	938.0	0.0	0.0
https://blog.bookly.com/book-review-blogs/page/2//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/using-twitter-author/	blog_post_url	217.0	0.0	0.0
https://blog.bookly.com/book-review-blogs/page/2/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/vellum-software//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/wattpad-wattys-bookly-success-story/	blog_post_url	1484.0	0.0	0.0
https://blog.bookly.com/where-to-submit-short-stories//	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/9-surprising-ways-writers-can-supplement-their-writing-income/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/book-promotion-services/page/5/	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/writing-exercises/plot-development/page/3/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/writing-exercises/page/17/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-exercises/page/2/	blog_post_url	161.0	0.0	0.0
https://blog.bookly.com/writing-exercises/page/3/	blog_post_url	147.0	0.0	0.0
https://blog.bookly.com/writing-exercises/page/5/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-exercises/page/7/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/book-designers-vs-book-design-templates/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/writing-exercises/plot-development/page/2/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-exercises/setting/	blog_post_url	161.0	0.0	0.0
https://blog.bookly.com/book-promotion-services/page/4/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-exercises/setting/page/2/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-exercises/writer-s-block/	blog_post_url	420.0	0.0	0.0
https://blog.bookly.com/writing-exercises/writer-s-block/page/2/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-exercises/writer-s-block/page/3/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-exercises/writer-s-block/page/5/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/book-design//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/writing-fantasy//	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/writing-exercises/page/16/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/3-steps-reaching-target-audience/	blog_post_url	1246.0	0.0	0.0
https://blog.bookly.com/writing-exercises/dialogue/page/2/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/writing-exercises/dialogue/	blog_post_url	175.0	0.0	0.0
https://blog.bookly.com/worldbuilding-historical-fiction/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/write-blurb-novel//	blog_post_url	98.0	0.0	0.0
https://blog.bookly.com/write-books-for-film/	blog_post_url	455.0	0.0	0.0
https://blog.bookly.com/writers-block//	blog_post_url	182.0	0.0	0.0
https://blog.bookly.com/writing-about-death/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/writing-apps//	blog_post_url	294.0	0.0	0.0
https://blog.bookly.com/book-promotion-services/page/3/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/book-promotion-services/page/2/	blog_post_url	126.0	0.0	0.0
https://blog.bookly.com/book-marketing-mistakes/	blog_post_url	196.0	0.0	0.0
https://blog.bookly.com/writing-contests/page/2//	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/writing-contests/page/3/	blog_post_url	175.0	0.0	0.0
https://blog.bookly.com/6-mistake-when-self-editing/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/writing-exercises//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/writing-exercises/character-development/	blog_post_url	175.0	0.0	0.0
https://blog.bookly.com/writing-exercises/character-development/page/2/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/cover-critique-micaela-alcaino/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/booktube-channels/page/6/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/live/anti-heroes-webinar/	blog_post_url	182.0	0.0	0.0
https://blog.bookly.com/day-jobs-of-bestselling-authors/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/11/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/2/	blog_post_url	3304.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/3/	blog_post_url	686.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/38/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/39/	blog_post_url	161.0	0.0	0.0
https://blog.bookly.com/character-name-generator/language/japanese//	blog_post_url	147.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/40/	blog_post_url	161.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/5/	blog_post_url	77.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/6/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/8/	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/page/9/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/romance/	blog_post_url	3738.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/romance/page/3/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/romance/page/4/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/thriller/page/2/	blog_post_url	182.0	0.0	0.0
https://blog.bookly.com/critique-circle//	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/dan-harmon-story-circle//	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/mystery/page/3/	blog_post_url	112.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/holiday/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/historical-fiction/page/3/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/fantasy/page/3/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/character-name-generator/language/russian//	blog_post_url	77.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/contests/46/	blog_post_url	273.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/creative-nonfiction/	blog_post_url	476.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/drama/page/2/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/drama/page/3/	blog_post_url	91.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/drama/page/4/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/fantasy/page/2/	blog_post_url	210.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/fantasy/page/4/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/historical-fiction/page/2/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/fantasy/page/5/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/fantasy/page/6/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/for-kids/	blog_post_url	252.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/for-kids/page/2/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/character-name-generator/language/korean//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/general/page/2/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/creative-writing-prompts/general/page/7/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/david-fugate-literary-agent-interview/	blog_post_url	70.0	0.0	0.0
https://blog.bookly.com/diversity-comic-book/	blog_post_url	35.0	0.0	0.0
https://blog.bookly.com/beta-readers//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/dom-cutrupi-success-story/	blog_post_url	105.0	0.0	0.0
https://blog.bookly.com/freelancer/childrens-book-illustrator-jobs//	blog_post_url	42.0	0.0	0.0
https://blog.bookly.com/freelancer/copyediting-certificates//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/freelancer/editorial-assistant-jobs-nyc/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/freelancer/editorial-freelancers-association/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/freelancer/freelance-editor/	blog_post_url	56.0	0.0	0.0
https://blog.bookly.com/freelancer/freelance-editor//	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/freelancer/from-blogger-to-creator-of-author-websites/	blog_post_url	21.0	0.0	0.0
https://blog.bookly.com/freelancer/from-in-house-to-freelance-editor/	blog_post_url	35.0	0.0	0.0
